vehicle_id,trajectory_id,time,road_id,scenario
EEEEEEE,0,14/03/2016 00:00:01,103064895,0.1
EEEEEEE,0,14/03/2016 00:00:13,103064811,3.1
EEEEEEE,0,14/03/2016 00:00:13,103103475,3.1
EEEEEEE,0,14/03/2016 00:00:23,103065175,3.1
EEEEEEE,0,14/03/2016 00:00:32,103103431,3.1
EEEEEEE,0,14/03/2016 00:00:32,103065135,3.1
EEEEEEE,0,14/03/2016 00:00:48,103065091,3.1
EEEEEEE,0,14/03/2016 00:00:48,103063615,3.1
EEEEEEE,0,14/03/2016 00:00:48,103063611,3.1
EEEEEEE,0,14/03/2016 00:00:48,103103059,3.1
EEEEEEE,0,14/03/2016 00:01:02,103103055,3.1
EEEEEEE,0,14/03/2016 00:01:08,103103051,3.1
EEEEEEE,0,14/03/2016 00:01:37,103103047,3.1
EEEEEEE,0,14/03/2016 00:01:37,103103043,3.1
EEEEEEE,0,14/03/2016 00:01:37,103061415,3.1
EEEEEEE,0,14/03/2016 00:01:37,103061411,3.1
EEEEEEE,1,14/03/2016 02:37:24,103061682,1.1
EEEEEEE,1,14/03/2016 02:37:25,103061682,
EEEEEEE,1,14/03/2016 02:37:49,103061686,3.1
EEEEEEE,1,14/03/2016 02:37:49,103065046,3.1
EEEEEEE,1,14/03/2016 02:38:00,103103414,3.1
EEEEEEE,1,14/03/2016 02:38:10,103110434,3.1
EEEEEEE,1,14/03/2016 02:38:20,103110438,3.1
EEEEEEE,1,14/03/2016 02:38:22,103110438,
EEEEEEE,1,14/03/2016 02:39:10,103064731,3.1
EEEEEEE,1,14/03/2016 02:39:10,103114119,3.1
EEEEEEE,1,14/03/2016 02:39:10,104007483,3.1
EEEEEEE,1,14/03/2016 02:39:15,104007483,
EEEEEEE,1,14/03/2016 02:39:25,104009667,3.1
EEEEEEE,1,14/03/2016 02:39:25,104009535,3.1
EEEEEEE,1,14/03/2016 02:39:31,104009535,
EEEEEEE,1,14/03/2016 02:39:40,104009275,3.1
EEEEEEE,1,14/03/2016 02:39:40,104007491,3.1
EEEEEEE,1,14/03/2016 02:39:45,104007435,3.1
EEEEEEE,1,14/03/2016 02:39:56,104007499,3.1
EEEEEEE,1,14/03/2016 02:39:56,104009527,3.1
EEEEEEE,1,14/03/2016 02:40:01,104009527,
EEEEEEE,1,14/03/2016 02:40:41,104009255,3.1
EEEEEEE,1,14/03/2016 02:40:41,103110507,3.1
EEEEEEE,1,14/03/2016 02:40:51,103110507,
EEEEEEE,1,14/03/2016 02:40:57,103110503,3.1
EEEEEEE,1,14/03/2016 02:41:06,103110499,3.1
EEEEEEE,2,14/03/2016 02:44:54,103110498,1.3
EEEEEEE,2,14/03/2016 02:44:59,103110498,
EEEEEEE,2,14/03/2016 02:45:12,103110502,3.1
EEEEEEE,2,14/03/2016 02:45:20,103110506,3.1
EEEEEEE,2,14/03/2016 02:46:00,103061751,3.1
EEEEEEE,2,14/03/2016 02:46:10,103102438,3.1
EEEEEEE,2,14/03/2016 02:46:20,103102442,3.1
EEEEEEE,2,14/03/2016 02:46:20,104009254,3.1
EEEEEEE,2,14/03/2016 02:46:25,104009254,
EEEEEEE,2,14/03/2016 02:46:35,104009526,3.1
EEEEEEE,2,14/03/2016 02:46:43,104007498,3.1
EEEEEEE,2,14/03/2016 02:46:51,104007434,3.1
EEEEEEE,2,14/03/2016 02:46:51,104007490,3.1
EEEEEEE,2,14/03/2016 02:46:56,104009274,3.1
EEEEEEE,2,14/03/2016 02:47:06,104009534,3.1
EEEEEEE,2,14/03/2016 02:47:11,104009534,
EEEEEEE,2,14/03/2016 02:47:21,104009666,3.1
EEEEEEE,2,14/03/2016 02:47:21,104007482,3.1
EEEEEEE,2,14/03/2016 02:47:27,104007482,
EEEEEEE,2,14/03/2016 02:47:36,103114118,3.1
EEEEEEE,2,14/03/2016 02:47:36,104009192,3.1
EEEEEEE,2,14/03/2016 02:47:36,104007080,3.1
EEEEEEE,2,14/03/2016 02:47:41,108001092,3.1
EEEEEEE,2,14/03/2016 02:47:41,103061628,3.1
EEEEEEE,2,14/03/2016 02:47:51,103112696,3.1
EEEEEEE,2,14/03/2016 02:47:51,103064828,3.1
EEEEEEE,2,14/03/2016 02:47:59,103064776,3.1
EEEEEEE,2,14/03/2016 02:48:06,103064780,3.1
EEEEEEE,2,14/03/2016 02:48:08,103075256,3.1
EEEEEEE,2,14/03/2016 02:48:12,103110439,3.1
EEEEEEE,3,14/03/2016 02:48:22,106004852,1.4
EEEEEEE,3,14/03/2016 02:48:33,103103415,3.1
EEEEEEE,3,14/03/2016 02:48:37,103065047,3.1
EEEEEEE,5,14/03/2016 03:21:41,103103526,1.1
EEEEEEE,5,14/03/2016 03:22:11,103067982,3.1
EEEEEEE,5,14/03/2016 03:22:11,103067986,3.1
EEEEEEE,5,14/03/2016 03:22:11,103103842,3.1
EEEEEEE,5,14/03/2016 03:22:29,103103846,3.1
EEEEEEE,5,14/03/2016 03:22:29,103103850,3.1
EEEEEEE,5,14/03/2016 03:22:45,103064934,3.1
EEEEEEE,5,14/03/2016 03:23:13,103064938,3.1
EEEEEEE,5,14/03/2016 03:23:13,103114111,3.1
EEEEEEE,5,14/03/2016 03:23:13,103103035,3.1
EEEEEEE,5,14/03/2016 03:23:13,103061403,3.1
EEEEEEE,5,14/03/2016 03:23:13,103115859,3.1
EEEEEEE,5,14/03/2016 03:23:16,103115859,
EEEEEEE,5,14/03/2016 03:23:44,103061823,3.1
EEEEEEE,5,14/03/2016 03:23:44,103061819,3.1
EEEEEEE,5,14/03/2016 03:23:44,103103899,3.1
EEEEEEE,5,14/03/2016 03:23:44,103103895,3.1
EEEEEEE,5,14/03/2016 03:24:15,103103891,3.1
EEEEEEE,5,14/03/2016 03:24:15,103068015,3.1
EEEEEEE,5,14/03/2016 03:24:15,103068011,3.1
EEEEEEE,5,14/03/2016 03:24:15,103065410,3.1
EEEEEEE,5,14/03/2016 03:24:15,103056890,3.1
EEEEEEE,5,14/03/2016 03:24:47,103056894,3.1
EEEEEEE,5,14/03/2016 03:24:47,104007790,3.1
EEEEEEE,5,14/03/2016 03:24:47,104007782,3.1
EEEEEEE,5,14/03/2016 03:24:47,104007774,3.1
EEEEEEE,5,14/03/2016 03:24:47,104007763,3.1
EEEEEEE,5,14/03/2016 03:24:47,104009563,3.1
EEEEEEE,5,14/03/2016 03:25:16,104009363,3.1
EEEEEEE,5,14/03/2016 03:25:16,104007423,3.1
EEEEEEE,5,14/03/2016 03:25:16,104007411,3.1
EEEEEEE,5,14/03/2016 03:25:16,104009243,3.1
EEEEEEE,5,14/03/2016 03:25:16,104007383,3.1
EEEEEEE,5,14/03/2016 03:25:16,104007439,3.1
EEEEEEE,5,14/03/2016 03:25:35,104006531,3.1
EEEEEEE,5,14/03/2016 03:25:35,104009791,3.1
EEEEEEE,5,14/03/2016 03:25:50,104009783,3.1
EEEEEEE,5,14/03/2016 03:25:50,104009767,3.1
EEEEEEE,5,14/03/2016 03:26:18,104009747,3.1
EEEEEEE,5,14/03/2016 03:26:18,104009695,3.1
EEEEEEE,5,14/03/2016 03:26:18,104009595,3.1
EEEEEEE,5,14/03/2016 03:26:18,104009499,3.1
EEEEEEE,5,14/03/2016 03:28:53,104009047,3.1
EEEEEEE,5,14/03/2016 03:28:53,103105839,3.1
EEEEEEE,5,14/03/2016 03:28:53,103068599,3.1
EEEEEEE,5,14/03/2016 03:28:53,103105835,3.1
EEEEEEE,5,14/03/2016 03:28:53,103116299,3.1
EEEEEEE,5,14/03/2016 03:28:53,103116295,3.1
EEEEEEE,5,14/03/2016 03:28:53,103068602,3.1
EEEEEEE,5,14/03/2016 03:28:53,103068606,3.1
EEEEEEE,5,14/03/2016 03:28:53,103105850,3.1
EEEEEEE,5,14/03/2016 03:28:53,103105854,3.1
EEEEEEE,5,14/03/2016 03:28:53,103105858,3.1
EEEEEEE,5,14/03/2016 03:28:53,104007074,3.1
EEEEEEE,5,14/03/2016 03:28:53,104007078,3.1
EEEEEEE,5,14/03/2016 03:28:53,104007594,3.1
EEEEEEE,5,14/03/2016 03:28:53,103063435,3.1
EEEEEEE,5,14/03/2016 03:28:53,103063431,3.1
EEEEEEE,5,14/03/2016 03:28:53,103091951,3.1
EEEEEEE,5,14/03/2016 03:28:53,103091947,3.1
EEEEEEE,5,14/03/2016 03:28:53,104005347,3.1
EEEEEEE,5,14/03/2016 03:28:53,103104191,3.1
EEEEEEE,5,14/03/2016 03:28:53,103104187,3.1
EEEEEEE,5,14/03/2016 03:29:20,103104183,3.1
EEEEEEE,5,14/03/2016 03:29:20,103104179,3.1
EEEEEEE,5,14/03/2016 03:29:20,103104175,3.1
EEEEEEE,5,14/03/2016 03:29:20,103104171,3.1
EEEEEEE,5,14/03/2016 03:29:24,103104171,
EEEEEEE,5,14/03/2016 03:29:55,103104167,3.1
EEEEEEE,5,14/03/2016 03:29:55,103104266,3.1
EEEEEEE,5,14/03/2016 03:29:55,103104270,3.1
EEEEEEE,5,14/03/2016 03:29:55,103066402,3.1
EEEEEEE,5,14/03/2016 03:29:55,103065322,3.1
EEEEEEE,5,14/03/2016 03:29:55,103065054,3.1
EEEEEEE,5,14/03/2016 03:30:26,103103422,3.1
EEEEEEE,5,14/03/2016 03:30:26,103066446,3.1
EEEEEEE,5,14/03/2016 03:30:26,103066450,3.1
EEEEEEE,5,14/03/2016 03:30:26,103104242,3.1
EEEEEEE,5,14/03/2016 03:31:29,103104246,3.1
EEEEEEE,5,14/03/2016 03:31:29,103066346,3.1
EEEEEEE,5,14/03/2016 03:31:29,103066350,3.1
EEEEEEE,5,14/03/2016 03:31:29,103104118,3.1
EEEEEEE,5,14/03/2016 03:31:29,103104226,3.1
EEEEEEE,5,14/03/2016 03:31:29,103104230,3.1
EEEEEEE,5,14/03/2016 03:31:29,103104250,3.1
EEEEEEE,5,14/03/2016 03:31:29,103066454,3.1
EEEEEEE,5,14/03/2016 03:31:29,103104254,3.1
EEEEEEE,5,14/03/2016 03:32:00,103104258,3.1
EEEEEEE,5,14/03/2016 03:32:00,103104262,3.1
EEEEEEE,5,14/03/2016 03:32:00,103068542,3.1
EEEEEEE,5,14/03/2016 03:32:00,103065330,3.1
EEEEEEE,5,14/03/2016 03:32:00,103105642,3.1
EEEEEEE,5,14/03/2016 03:32:00,103105646,3.1
EEEEEEE,5,14/03/2016 03:32:31,103105650,3.1
EEEEEEE,5,14/03/2016 03:32:31,103105654,3.1
EEEEEEE,5,14/03/2016 03:32:31,103105658,3.1
EEEEEEE,5,14/03/2016 03:32:31,103105662,3.1
EEEEEEE,5,14/03/2016 03:33:02,103064862,3.1
EEEEEEE,5,14/03/2016 03:33:02,103055798,3.1
EEEEEEE,5,14/03/2016 03:33:02,103055802,3.1
EEEEEEE,5,14/03/2016 03:33:02,103065846,3.1
EEEEEEE,5,14/03/2016 03:33:02,103064914,3.1
EEEEEEE,5,14/03/2016 03:33:33,103103350,3.1
EEEEEEE,5,14/03/2016 03:33:33,103066306,3.1
EEEEEEE,5,14/03/2016 03:33:33,103065694,3.1
EEEEEEE,5,14/03/2016 03:33:33,103065698,3.1
EEEEEEE,5,14/03/2016 03:33:33,104009102,3.1
EEEEEEE,5,14/03/2016 03:34:29,104009502,3.1
EEEEEEE,5,14/03/2016 03:34:29,108002554,3.1
EEEEEEE,5,14/03/2016 03:34:29,104006718,3.1
EEEEEEE,5,14/03/2016 03:34:29,104009098,3.1
EEEEEEE,5,14/03/2016 03:34:29,104006714,3.1
EEEEEEE,5,14/03/2016 03:34:29,104008470,3.1
EEEEEEE,5,14/03/2016 03:34:29,104009390,3.1
EEEEEEE,5,14/03/2016 03:34:29,104006618,3.1
EEEEEEE,5,14/03/2016 03:34:29,108002558,3.1
EEEEEEE,5,14/03/2016 03:34:29,104009038,3.1
EEEEEEE,5,14/03/2016 03:34:29,104009494,3.1
EEEEEEE,5,14/03/2016 03:34:29,104006510,3.1
EEEEEEE,5,14/03/2016 03:34:34,103104547,3.1
EEEEEEE,5,14/03/2016 03:35:05,103104543,3.1
EEEEEEE,5,14/03/2016 03:35:05,103055759,3.1
EEEEEEE,5,14/03/2016 03:35:05,103055827,3.1
EEEEEEE,5,14/03/2016 03:35:05,103055823,3.1
EEEEEEE,5,14/03/2016 03:35:05,103055819,3.1
EEEEEEE,5,14/03/2016 03:35:36,103103926,3.1
EEEEEEE,5,14/03/2016 03:35:36,103068110,3.1
EEEEEEE,5,14/03/2016 03:35:36,103103930,3.1
EEEEEEE,5,14/03/2016 03:36:07,103103934,3.1
EEEEEEE,5,14/03/2016 03:36:07,103103938,3.1
EEEEEEE,5,14/03/2016 03:36:07,103067378,3.1
EEEEEEE,6,14/03/2016 03:36:37,103105599,1.3
EEEEEEE,6,14/03/2016 03:37:09,103105595,3.1
EEEEEEE,6,14/03/2016 03:37:09,104009090,3.1
EEEEEEE,6,14/03/2016 03:37:09,103104534,3.1
EEEEEEE,6,14/03/2016 03:37:09,103104538,3.1
EEEEEEE,6,14/03/2016 03:37:22,103066950,3.1
EEEEEEE,6,14/03/2016 03:37:22,103066954,3.1
EEEEEEE,6,14/03/2016 03:37:40,103066334,3.1
EEEEEEE,6,14/03/2016 03:37:40,103103558,3.1
EEEEEEE,6,14/03/2016 03:37:40,103103562,3.1
EEEEEEE,6,14/03/2016 03:38:06,103065710,3.1
EEEEEEE,6,14/03/2016 03:38:06,103092358,3.1
EEEEEEE,6,14/03/2016 03:38:06,103066714,3.1
EEEEEEE,6,14/03/2016 03:38:10,103092362,3.1
EEEEEEE,6,14/03/2016 03:38:42,103092366,3.1
EEEEEEE,6,14/03/2016 03:38:42,103103866,3.1
EEEEEEE,6,14/03/2016 03:38:42,103103870,3.1
EEEEEEE,6,14/03/2016 03:39:46,103066763,3.1
EEEEEEE,6,14/03/2016 03:39:46,103103691,3.1
EEEEEEE,6,14/03/2016 03:39:46,103103687,3.1
EEEEEEE,6,14/03/2016 03:39:46,103104407,3.1
EEEEEEE,6,14/03/2016 03:40:17,103104403,3.1
EEEEEEE,6,14/03/2016 03:40:17,103104399,3.1
EEEEEEE,6,14/03/2016 03:40:17,103104395,3.1
EEEEEEE,6,14/03/2016 03:40:17,103055651,3.1
EEEEEEE,6,14/03/2016 03:40:53,103055647,3.1
EEEEEEE,6,14/03/2016 03:40:53,103066470,3.1
EEEEEEE,6,14/03/2016 03:40:53,103066474,3.1
EEEEEEE,6,14/03/2016 03:40:53,103104278,3.1
EEEEEEE,6,14/03/2016 03:40:53,103065386,3.1
EEEEEEE,6,14/03/2016 03:40:53,103103550,3.1
EEEEEEE,6,14/03/2016 03:40:54,103103550,
EEEEEEE,7,14/03/2016 05:00:14,103103051,1.1
EEEEEEE,7,14/03/2016 05:00:44,103103047,3.1
EEEEEEE,7,14/03/2016 05:00:44,103103043,3.1
EEEEEEE,7,14/03/2016 05:00:44,103061415,3.1
EEEEEEE,7,14/03/2016 05:00:44,103061411,3.1
EEEEEEE,7,14/03/2016 05:01:54,103114150,3.1
EEEEEEE,7,14/03/2016 05:01:54,103114154,3.1
EEEEEEE,7,14/03/2016 05:01:54,103061682,3.1
EEEEEEE,8,14/03/2016 06:14:11,103061410,1.1
EEEEEEE,8,14/03/2016 06:14:19,103061410,
EEEEEEE,8,14/03/2016 06:14:33,103061414,3.1
EEEEEEE,8,14/03/2016 06:14:33,103103042,3.1
EEEEEEE,8,14/03/2016 06:15:03,103103046,3.1
EEEEEEE,8,14/03/2016 06:15:03,103103050,3.1
EEEEEEE,8,14/03/2016 06:15:03,103103054,3.1
EEEEEEE,8,14/03/2016 06:15:03,103103058,3.1
EEEEEEE,8,14/03/2016 06:15:35,103063610,3.1
EEEEEEE,8,14/03/2016 06:15:35,103063614,3.1
EEEEEEE,8,14/03/2016 06:15:35,103065090,3.1
EEEEEEE,8,14/03/2016 06:15:35,103065134,3.1
EEEEEEE,8,14/03/2016 06:15:35,103103430,3.1
EEEEEEE,8,14/03/2016 06:15:35,103065174,3.1
EEEEEEE,8,14/03/2016 06:15:35,103103474,3.1
EEEEEEE,8,14/03/2016 06:15:37,103064810,3.1
EEEEEEE,8,14/03/2016 06:16:04,103064894,3.1
EEEEEEE,8,14/03/2016 06:16:04,103064898,3.1
EEEEEEE,8,14/03/2016 06:16:04,103103535,3.1
EEEEEEE,8,14/03/2016 06:16:04,103103531,3.1
EEEEEEE,8,14/03/2016 06:16:35,103061810,3.1
EEEEEEE,8,14/03/2016 06:16:35,103061814,3.1
EEEEEEE,8,14/03/2016 06:16:35,103115846,3.1
EEEEEEE,8,14/03/2016 06:16:35,103065234,3.1
EEEEEEE,8,14/03/2016 06:16:35,103065226,3.1
EEEEEEE,8,14/03/2016 06:16:35,103103522,3.1
EEEEEEE,8,14/03/2016 06:17:05,103065290,3.1
EEEEEEE,8,14/03/2016 06:17:05,103103526,3.1
EEEEEEE,8,14/03/2016 06:17:05,103067982,3.1
EEEEEEE,8,14/03/2016 06:17:05,103067986,3.1
EEEEEEE,8,14/03/2016 06:17:23,103103842,3.1
EEEEEEE,8,14/03/2016 06:17:23,103103846,3.1
EEEEEEE,8,14/03/2016 06:17:23,103103850,3.1
EEEEEEE,8,14/03/2016 06:17:38,103064934,3.1
EEEEEEE,8,14/03/2016 06:18:17,103064938,3.1
EEEEEEE,8,14/03/2016 06:18:17,103114111,3.1
EEEEEEE,8,14/03/2016 06:18:17,103103035,3.1
EEEEEEE,8,14/03/2016 06:18:17,103061403,3.1
EEEEEEE,8,14/03/2016 06:18:17,103115859,3.1
EEEEEEE,8,14/03/2016 06:18:36,103061823,3.1
EEEEEEE,8,14/03/2016 06:18:36,103061819,3.1
EEEEEEE,8,14/03/2016 06:18:36,103103899,3.1
EEEEEEE,8,14/03/2016 06:19:07,103103895,3.1
EEEEEEE,8,14/03/2016 06:19:07,103103891,3.1
EEEEEEE,8,14/03/2016 06:19:07,103068015,3.1
EEEEEEE,9,14/03/2016 06:38:21,108002959,1.1
EEEEEEE,9,14/03/2016 06:38:51,108002959,
EEEEEEE,9,14/03/2016 06:39:21,108002959,
EEEEEEE,10,14/03/2016 07:01:50,103110562,1.1
EEEEEEE,10,14/03/2016 07:02:23,103110566,3.1
EEEEEEE,10,14/03/2016 07:02:23,103110570,3.1
EEEEEEE,10,14/03/2016 07:02:23,103065138,3.1
EEEEEEE,10,14/03/2016 07:02:23,103103434,3.1
EEEEEEE,10,14/03/2016 07:02:51,103103074,3.1
EEEEEEE,10,14/03/2016 07:02:51,103103078,3.1
EEEEEEE,10,14/03/2016 07:02:51,104008634,3.1
EEEEEEE,10,14/03/2016 07:02:51,104009414,3.1
EEEEEEE,10,14/03/2016 07:02:51,104009578,3.1
EEEEEEE,10,14/03/2016 07:03:30,104009690,3.1
EEEEEEE,10,14/03/2016 07:03:30,104009742,3.1
EEEEEEE,10,14/03/2016 07:03:30,104005294,3.1
EEEEEEE,10,14/03/2016 07:03:30,104005215,3.1
EEEEEEE,10,14/03/2016 07:03:30,104008603,3.1
EEEEEEE,10,14/03/2016 07:03:51,104005395,3.1
EEEEEEE,10,14/03/2016 07:03:51,104008675,3.1
EEEEEEE,10,14/03/2016 07:03:51,104005115,3.1
EEEEEEE,10,14/03/2016 07:04:24,104009703,3.1
EEEEEEE,10,14/03/2016 07:04:24,104009607,3.1
EEEEEEE,10,14/03/2016 07:04:24,104008519,3.1
EEEEEEE,10,14/03/2016 07:04:24,104005167,3.1
EEEEEEE,10,14/03/2016 07:04:46,104009627,3.1
EEEEEEE,10,14/03/2016 07:04:46,104008567,3.1
EEEEEEE,10,14/03/2016 07:04:46,108000479,3.1
EEEEEEE,10,14/03/2016 07:04:46,104008658,3.1
EEEEEEE,10,14/03/2016 07:04:46,108003130,3.1
EEEEEEE,10,14/03/2016 07:04:46,104009422,3.1
EEEEEEE,10,14/03/2016 07:04:50,104005334,3.1
EEEEEEE,10,14/03/2016 07:04:51,104005334,
EEEEEEE,10,14/03/2016 07:05:21,108000486,3.1
EEEEEEE,10,14/03/2016 07:05:21,104009014,3.1
EEEEEEE,10,14/03/2016 07:05:21,104006462,3.1
EEEEEEE,10,14/03/2016 07:05:21,104008698,3.1
EEEEEEE,10,14/03/2016 07:05:21,109002170,3.1
EEEEEEE,10,14/03/2016 07:05:21,104005454,3.1
EEEEEEE,10,14/03/2016 07:05:21,104005583,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005095,3.1
EEEEEEE,10,14/03/2016 07:06:22,104008507,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005835,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005823,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005579,3.1
EEEEEEE,10,14/03/2016 07:06:22,104008746,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005542,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005211,3.1
EEEEEEE,10,14/03/2016 07:06:22,104008195,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005311,3.1
EEEEEEE,10,14/03/2016 07:06:22,104008643,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005571,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005619,3.1
EEEEEEE,10,14/03/2016 07:06:22,104005539,3.1
EEEEEEE,10,14/03/2016 07:06:52,104005535,3.1
EEEEEEE,10,14/03/2016 07:06:52,104008735,3.1
EEEEEEE,10,14/03/2016 07:06:52,104005382,3.1
EEEEEEE,11,14/03/2016 07:34:46,103065418,1.1
EEEEEEE,11,14/03/2016 07:34:51,103065422,3.1
EEEEEEE,11,14/03/2016 07:35:01,103065818,3.1
EEEEEEE,11,14/03/2016 07:35:09,103065822,3.1
EEEEEEE,11,14/03/2016 07:35:17,103104370,3.1
EEEEEEE,11,14/03/2016 07:35:22,103104374,3.1
EEEEEEE,11,14/03/2016 07:35:32,103105466,3.1
EEEEEEE,11,14/03/2016 07:35:37,103068134,3.1
EEEEEEE,11,14/03/2016 07:35:47,103105470,3.1
EEEEEEE,11,14/03/2016 07:35:47,103048338,3.1
EEEEEEE,11,14/03/2016 07:35:52,103048338,
EEEEEEE,11,14/03/2016 07:36:02,103048342,3.1
EEEEEEE,11,14/03/2016 07:36:02,103115270,3.1
EEEEEEE,11,14/03/2016 07:36:07,103068590,3.1
EEEEEEE,11,14/03/2016 07:36:17,103068594,3.1
EEEEEEE,11,14/03/2016 07:36:23,103105830,3.1
EEEEEEE,11,14/03/2016 07:39:13,103054838,3.1
EEEEEEE,11,14/03/2016 07:39:13,103104086,3.1
EEEEEEE,11,14/03/2016 07:39:13,103055618,3.1
EEEEEEE,11,14/03/2016 07:39:13,107001758,3.1
EEEEEEE,11,14/03/2016 07:39:13,103047074,3.1
EEEEEEE,11,14/03/2016 07:39:13,103091982,3.1
EEEEEEE,11,14/03/2016 07:39:13,103065558,3.1
EEEEEEE,11,14/03/2016 07:39:13,103065562,3.1
EEEEEEE,11,14/03/2016 07:39:13,103103614,3.1
EEEEEEE,11,14/03/2016 07:39:13,103066511,3.1
EEEEEEE,11,14/03/2016 07:39:13,103064954,3.1
EEEEEEE,11,14/03/2016 07:39:13,103116254,3.1
EEEEEEE,11,14/03/2016 07:39:13,103116258,3.1
EEEEEEE,11,14/03/2016 07:39:13,103065346,3.1
EEEEEEE,11,14/03/2016 07:39:13,104008642,3.1
EEEEEEE,11,14/03/2016 07:39:13,104005310,3.1
EEEEEEE,11,14/03/2016 07:39:13,104008194,3.1
EEEEEEE,11,14/03/2016 07:39:13,104005210,3.1
EEEEEEE,11,14/03/2016 07:39:13,104005543,3.1
EEEEEEE,11,14/03/2016 07:39:13,104008747,3.1
EEEEEEE,11,14/03/2016 07:39:13,104005578,3.1
EEEEEEE,11,14/03/2016 07:39:13,104005822,3.1
EEEEEEE,11,14/03/2016 07:39:13,104005834,3.1
EEEEEEE,11,14/03/2016 07:39:13,104008506,3.1
EEEEEEE,11,14/03/2016 07:40:51,104005094,3.1
EEEEEEE,11,14/03/2016 07:40:51,104005582,3.1
EEEEEEE,11,14/03/2016 07:40:51,104005455,3.1
EEEEEEE,11,14/03/2016 07:40:51,109002171,3.1
EEEEEEE,11,14/03/2016 07:40:51,104008699,3.1
EEEEEEE,11,14/03/2016 07:40:51,104006463,3.1
EEEEEEE,11,14/03/2016 07:40:51,104009015,3.1
EEEEEEE,11,14/03/2016 07:40:51,108000487,3.1
EEEEEEE,11,14/03/2016 07:40:51,107002844,3.1
EEEEEEE,11,14/03/2016 07:40:51,107002848,3.1
EEEEEEE,11,14/03/2016 07:40:59,107002848,
EEEEEEE,11,14/03/2016 07:41:09,107002852,3.1
EEEEEEE,11,14/03/2016 07:41:42,108001788,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002856,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002860,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002823,3.1
EEEEEEE,11,14/03/2016 07:49:12,109001595,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002474,3.1
EEEEEEE,11,14/03/2016 07:49:12,109002106,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002478,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002482,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002643,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002486,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002490,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002470,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002502,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002592,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002588,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002596,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002608,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002604,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002560,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002556,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002552,3.1
EEEEEEE,11,14/03/2016 07:49:12,103055327,3.1
EEEEEEE,11,14/03/2016 07:49:12,103055323,3.1
EEEEEEE,11,14/03/2016 07:49:12,103055319,3.1
EEEEEEE,11,14/03/2016 07:49:12,103055315,3.1
EEEEEEE,11,14/03/2016 07:49:12,103055311,3.1
EEEEEEE,11,14/03/2016 07:49:12,107002287,3.1
EEEEEEE,11,14/03/2016 07:49:12,103113971,3.1
EEEEEEE,11,14/03/2016 07:49:43,103113967,3.1
EEEEEEE,11,14/03/2016 07:49:43,103113987,3.1
EEEEEEE,11,14/03/2016 07:49:43,103113963,3.1
EEEEEEE,11,14/03/2016 07:49:43,103113959,3.1
EEEEEEE,11,14/03/2016 07:50:10,103064855,3.1
EEEEEEE,11,14/03/2016 07:50:10,103065115,3.1
EEEEEEE,11,14/03/2016 07:50:10,103103463,3.1
EEEEEEE,11,14/03/2016 07:50:10,103065159,3.1
EEEEEEE,11,14/03/2016 07:50:10,103061690,3.1
EEEEEEE,11,14/03/2016 07:50:12,103061690,
EEEEEEE,11,14/03/2016 07:50:42,103061694,3.1
EEEEEEE,11,14/03/2016 07:50:42,103115806,3.1
EEEEEEE,11,14/03/2016 07:50:42,103115810,3.1
EEEEEEE,11,14/03/2016 07:50:42,103065203,3.1
EEEEEEE,11,14/03/2016 07:51:12,103110423,3.1
EEEEEEE,11,14/03/2016 07:51:12,103114091,3.1
EEEEEEE,11,14/03/2016 07:51:12,103065459,3.1
EEEEEEE,11,14/03/2016 07:51:12,103115463,3.1
EEEEEEE,11,14/03/2016 07:51:12,103115923,3.1
EEEEEEE,11,14/03/2016 07:51:12,103063591,3.1
EEEEEEE,11,14/03/2016 07:51:12,103115919,3.1
EEEEEEE,11,14/03/2016 07:51:42,103115915,3.1
EEEEEEE,11,14/03/2016 07:51:42,103115911,3.1
